latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.497364,126.53465,63.0,32400,Asia/Seoul,GMT+9

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-04-28T09:00,15.1,91,0.00,100,198.0,4.5,344
2025-04-28T10:00,15.8,86,0.00,91,355.0,3.6,354
2025-04-28T11:00,16.9,75,0.00,88,563.0,4.7,298
2025-04-28T12:00,16.8,76,0.00,47,704.0,11.7,293
2025-04-28T13:00,16.3,79,0.00,40,803.0,13.6,277
2025-04-28T14:00,16.4,77,0.00,1,871.0,14.9,277
2025-04-28T15:00,15.3,78,0.00,11,818.0,14.2,271
2025-04-28T16:00,15.6,70,0.00,0,672.0,12.8,261
2025-04-28T17:00,15.1,70,0.00,0,479.0,12.8,248
2025-04-28T18:00,14.0,71,0.00,0,270.0,14.2,261
2025-04-28T19:00,12.7,78,0.00,0,80.0,13.2,239
2025-04-28T20:00,12.7,65,0.00,0,1.0,11.7,236
2025-04-28T21:00,12.6,57,0.00,0,0.0,10.6,238
2025-04-28T22:00,12.2,76,0.00,0,0.0,11.9,265
2025-04-28T23:00,11.7,78,0.00,0,0.0,11.4,266
2025-04-29T00:00,11.4,76,0.00,0,0.0,11.2,268
2025-04-29T01:00,10.8,77,0.00,0,0.0,9.4,263
2025-04-29T02:00,10.3,77,0.00,0,0.0,7.6,252
2025-04-29T03:00,9.6,76,0.00,0,0.0,5.7,238
2025-04-29T04:00,9.4,69,0.00,0,0.0,5.2,226
2025-04-29T05:00,9.0,65,0.00,0,0.0,4.8,236
2025-04-29T06:00,8.9,65,0.00,0,1.0,4.5,247
2025-04-29T07:00,11.5,62,0.00,0,76.0,4.4,243
2025-04-29T08:00,13.2,58,0.00,0,267.0,4.8,281
2025-04-29T09:00,14.4,54,0.00,0,485.0,7.1,304
2025-04-29T10:00,15.2,53,0.00,0,677.0,8.2,311
2025-04-29T11:00,15.7,56,0.00,0,830.0,8.4,318
2025-04-29T12:00,16.4,53,0.00,0,929.0,8.3,316
2025-04-29T13:00,17.1,46,0.00,0,965.0,7.0,310
2025-04-29T14:00,17.7,36,0.00,0,934.0,5.8,306
2025-04-29T15:00,18.2,30,0.00,0,836.0,4.6,301
2025-04-29T16:00,18.6,28,0.00,34,682.0,4.5,313
2025-04-29T17:00,18.2,34,0.00,17,486.0,4.9,327
2025-04-29T18:00,16.9,44,0.00,11,270.0,4.2,313
2025-04-29T19:00,14.6,62,0.00,0,81.0,2.8,243
2025-04-29T20:00,13.9,59,0.00,5,1.0,3.2,227
2025-04-29T21:00,14.4,50,0.00,79,0.0,2.3,238
2025-04-29T22:00,13.9,44,0.00,2,0.0,3.9,246
2025-04-29T23:00,13.9,48,0.00,2,0.0,2.8,220
2025-04-30T00:00,14.9,44,0.00,6,0.0,1.5,240
2025-04-30T01:00,14.9,47,0.00,99,0.0,1.0,248
2025-04-30T02:00,15.0,49,0.00,100,0.0,0.8,153
2025-04-30T03:00,14.4,53,0.00,91,0.0,2.4,103
2025-04-30T04:00,14.5,49,0.00,100,0.0,2.2,125
2025-04-30T05:00,14.6,46,0.00,100,0.0,1.3,135
2025-04-30T06:00,14.5,48,0.00,99,1.0,1.3,135
2025-04-30T07:00,16.4,53,0.00,100,72.0,1.6,153
2025-04-30T08:00,18.3,58,0.00,98,239.0,1.8,114
2025-04-30T09:00,19.1,59,0.00,88,432.0,2.0,350
2025-04-30T10:00,19.3,74,0.00,94,639.0,5.2,340
2025-04-30T11:00,19.4,79,0.00,96,776.0,7.5,343
2025-04-30T12:00,19.5,74,0.00,72,847.0,8.6,350
2025-04-30T13:00,19.6,67,0.00,1,926.0,9.8,353
2025-04-30T14:00,19.8,63,0.00,4,921.0,10.0,353
2025-04-30T15:00,19.6,65,0.00,0,823.0,9.6,3
2025-04-30T16:00,19.0,69,0.00,0,677.0,8.8,5
2025-04-30T17:00,18.4,74,0.00,0,485.0,6.5,358
2025-04-30T18:00,17.7,83,0.00,0,273.0,2.4,347
2025-04-30T19:00,15.3,93,0.00,0,84.0,1.8,186
2025-04-30T20:00,14.1,82,0.00,30,1.0,6.0,170
2025-04-30T21:00,13.6,70,0.00,96,0.0,7.2,174
2025-04-30T22:00,13.6,81,0.00,100,0.0,6.0,164
2025-04-30T23:00,13.7,87,0.00,100,0.0,5.3,168
2025-05-01T00:00,13.7,88,0.00,98,0.0,5.8,164
2025-05-01T01:00,13.7,88,0.00,100,0.0,6.8,168
2025-05-01T02:00,13.8,86,0.00,100,0.0,6.3,167
2025-05-01T03:00,14.0,85,0.00,100,0.0,6.2,154
2025-05-01T04:00,14.4,86,0.00,25,0.0,6.1,152
2025-05-01T05:00,14.4,87,0.00,15,0.0,5.5,153
2025-05-01T06:00,14.6,87,0.00,15,1.0,5.6,158
2025-05-01T07:00,16.8,84,0.00,7,69.0,9.1,155
2025-05-01T08:00,19.0,73,0.00,42,236.0,8.2,166
2025-05-01T09:00,20.2,72,0.00,69,381.0,10.0,166
2025-05-01T10:00,20.9,64,0.00,84,450.0,8.8,219
2025-05-01T11:00,20.7,64,0.10,99,451.0,18.9,193
2025-05-01T12:00,20.4,68,0.20,99,538.0,19.3,177
2025-05-01T13:00,19.7,75,0.50,100,463.0,22.7,190
2025-05-01T14:00,20.1,75,0.20,100,474.0,19.7,198
2025-05-01T15:00,18.6,85,2.40,100,184.0,16.9,223
2025-05-01T16:00,17.7,91,3.80,100,27.0,18.2,216
2025-05-01T17:00,17.7,87,0.60,100,47.0,21.3,226
2025-05-01T18:00,17.6,88,0.30,100,74.0,20.3,244
2025-05-01T19:00,16.2,97,0.90,100,23.0,19.5,259
2025-05-01T20:00,15.6,97,1.90,100,1.0,15.1,248
2025-05-01T21:00,15.4,96,0.00,100,0.0,13.5,249
2025-05-01T22:00,15.4,93,0.00,100,0.0,15.2,265
2025-05-01T23:00,14.5,99,0.00,100,0.0,16.1,280
2025-05-02T00:00,14.0,99,0.00,83,0.0,15.7,281
2025-05-02T01:00,13.2,97,0.00,26,0.0,13.5,262
2025-05-02T02:00,12.4,91,0.00,14,0.0,12.9,247
2025-05-02T03:00,12.0,83,0.00,5,0.0,13.1,247
2025-05-02T04:00,11.6,80,0.00,4,0.0,11.4,242
2025-05-02T05:00,11.4,75,0.00,0,0.0,10.5,250
2025-05-02T06:00,11.0,78,0.00,0,1.0,9.2,254
2025-05-02T07:00,12.2,71,0.00,0,83.0,11.4,244
2025-05-02T08:00,13.4,58,0.00,0,272.0,12.7,263
2025-05-02T09:00,14.2,55,0.00,0,484.0,12.3,274
2025-05-02T10:00,15.7,41,0.00,0,681.0,9.6,273
2025-05-02T11:00,16.4,39,0.00,0,833.0,9.7,274
2025-05-02T12:00,16.6,41,0.00,0,927.0,11.7,279
2025-05-02T13:00,16.6,43,0.00,0,955.0,12.6,279
2025-05-02T14:00,16.7,41,0.00,0,921.0,9.6,274
2025-05-02T15:00,17.3,36,0.00,0,825.0,6.3,275
2025-05-02T16:00,17.3,36,0.00,0,672.0,7.6,292
2025-05-02T17:00,16.7,41,0.00,0,480.0,4.7,302
2025-05-02T18:00,15.8,50,0.00,0,271.0,5.4,300
2025-05-02T19:00,14.3,69,0.00,1,84.0,5.2,270
2025-05-02T20:00,13.1,75,0.00,62,2.0,2.2,228
2025-05-02T21:00,13.2,71,0.00,6,0.0,1.4,157
2025-05-02T22:00,13.0,54,0.00,0,0.0,1.6,186
2025-05-02T23:00,13.2,53,0.00,0,0.0,0.4,180
2025-05-03T00:00,13.4,49,0.00,0,0.0,0.9,169
2025-05-03T01:00,13.0,45,0.00,26,0.0,2.6,155
2025-05-03T02:00,13.8,39,0.00,13,0.0,4.3,158
2025-05-03T03:00,12.8,43,0.00,40,0.0,2.9,180
2025-05-03T04:00,12.8,43,0.00,92,0.0,2.9,176
2025-05-03T05:00,13.2,53,0.00,100,0.0,3.8,161
2025-05-03T06:00,13.8,54,0.00,100,1.0,5.6,140
2025-05-03T07:00,15.0,55,0.00,22,72.0,9.4,148
2025-05-03T08:00,18.8,44,0.00,100,249.0,18.6,172
2025-05-03T09:00,21.0,38,0.00,100,375.0,27.0,189
2025-05-03T10:00,22.2,43,0.00,100,615.0,32.5,201
2025-05-03T11:00,22.1,52,0.00,100,718.0,35.2,211
2025-05-03T12:00,21.4,63,0.00,100,670.0,36.6,219
2025-05-03T13:00,20.8,74,0.00,100,515.0,34.2,231
2025-05-03T14:00,19.3,82,0.00,100,295.0,31.0,237
2025-05-03T15:00,18.9,84,0.00,99,458.0,30.5,249
2025-05-03T16:00,16.4,92,0.10,100,466.0,27.4,271
2025-05-03T17:00,14.6,87,0.00,92,313.0,15.9,275
2025-05-03T18:00,13.8,82,0.00,17,227.0,11.7,274
2025-05-03T19:00,12.7,85,0.00,0,88.0,10.1,269
2025-05-03T20:00,11.5,91,0.00,0,2.0,5.9,281
2025-05-03T21:00,10.4,89,0.00,0,0.0,3.1,249
2025-05-03T22:00,10.3,88,0.00,21,0.0,3.4,295
2025-05-03T23:00,10.0,87,0.00,4,0.0,2.2,228
2025-05-04T00:00,9.5,87,0.00,17,0.0,4.0,265
2025-05-04T01:00,9.2,88,0.00,2,0.0,3.7,247
2025-05-04T02:00,9.0,83,0.00,0,0.0,4.0,231
2025-05-04T03:00,9.1,74,0.00,0,0.0,3.0,213
2025-05-04T04:00,9.1,68,0.00,0,0.0,3.0,205
2025-05-04T05:00,9.3,63,0.00,0,0.0,2.3,212
2025-05-04T06:00,9.3,62,0.00,0,2.0,2.1,200
2025-05-04T07:00,12.1,60,0.00,0,88.0,1.6,180
2025-05-04T08:00,13.9,52,0.00,0,281.0,1.8,191
2025-05-04T09:00,15.1,48,0.00,0,497.0,2.8,11
2025-05-04T10:00,16.0,43,0.00,0,698.0,4.4,30
2025-05-04T11:00,16.6,43,0.00,0,852.0,5.7,13
2025-05-04T12:00,16.9,44,0.00,0,949.0,6.1,360
2025-05-04T13:00,17.4,43,0.00,0,982.0,6.1,355
2025-05-04T14:00,17.2,49,0.00,0,947.0,8.4,350
2025-05-04T15:00,17.1,53,0.00,0,847.0,6.3,347
2025-05-04T16:00,16.7,57,0.00,0,691.0,5.4,339
2025-05-04T17:00,16.3,57,0.00,0,496.0,4.1,331
2025-05-04T18:00,15.8,58,0.00,0,282.0,3.9,326
2025-05-04T19:00,14.1,75,0.00,30,90.0,0.4,333
2025-05-04T20:00,13.3,73,0.00,7,2.0,0.0,270
2025-05-04T21:00,13.1,70,0.00,87,0.0,0.2,180
2025-05-04T22:00,13.2,66,0.00,93,0.0,0.6,236
2025-05-04T23:00,12.8,65,0.00,12,0.0,0.9,180
2025-05-05T00:00,12.7,60,0.00,45,0.0,1.4,157
2025-05-05T01:00,12.8,54,0.00,99,0.0,1.8,143
2025-05-05T02:00,12.2,50,0.00,97,0.0,4.4,120
2025-05-05T03:00,12.5,38,0.00,97,0.0,5.7,131
2025-05-05T04:00,13.1,27,0.00,100,0.0,6.0,139
2025-05-05T05:00,13.2,23,0.00,95,0.0,6.6,137
2025-05-05T06:00,13.2,26,0.00,54,2.0,8.7,140
2025-05-05T07:00,13.7,46,0.00,68,72.0,8.8,147
2025-05-05T08:00,16.2,66,0.00,100,221.0,8.8,125
2025-05-05T09:00,18.5,54,0.00,100,412.0,7.8,86
2025-05-05T10:00,17.3,53,0.10,100,310.0,12.9,109
2025-05-05T11:00,17.3,60,0.00,100,186.0,11.0,111
2025-05-05T12:00,17.7,56,0.00,100,215.0,4.3,123
2025-05-05T13:00,16.8,55,0.10,100,180.0,9.4,116
2025-05-05T14:00,14.6,73,1.20,100,143.0,9.5,101
2025-05-05T15:00,13.8,91,1.50,100,87.0,12.8,94
2025-05-05T16:00,12.9,92,1.30,100,52.0,18.4,99
2025-05-05T17:00,13.2,93,2.40,100,38.0,7.8,97
2025-05-05T18:00,13.2,96,3.20,100,20.0,9.4,92
2025-05-05T19:00,13.2,95,2.60,100,9.0,10.6,105
2025-05-05T20:00,13.3,93,2.10,100,0.0,10.6,118
2025-05-05T21:00,13.7,94,1.10,100,0.0,9.4,122
2025-05-05T22:00,13.2,92,0.40,100,0.0,7.1,120
2025-05-05T23:00,14.2,91,0.10,100,0.0,9.2,113
2025-05-06T00:00,14.6,92,0.00,100,0.0,10.9,99
2025-05-06T01:00,14.5,97,0.80,100,0.0,12.6,73
2025-05-06T02:00,14.2,98,1.30,100,0.0,15.7,49
2025-05-06T03:00,13.7,98,0.70,100,0.0,15.2,71
2025-05-06T04:00,13.8,99,0.10,100,0.0,13.7,90
2025-05-06T05:00,14.0,98,0.10,100,0.0,13.2,93
2025-05-06T06:00,14.0,97,0.00,100,0.0,14.1,103
2025-05-06T07:00,14.5,97,0.00,89,44.0,10.3,95
2025-05-06T08:00,15.1,94,0.00,100,111.0,9.2,74
2025-05-06T09:00,14.8,95,0.00,100,110.0,10.1,49
2025-05-06T10:00,15.7,92,0.20,99,194.0,6.4,80
2025-05-06T11:00,16.5,90,0.10,100,325.0,7.0,356
2025-05-06T12:00,16.1,93,0.20,80,493.0,7.4,346
2025-05-06T13:00,16.2,87,0.00,94,454.0,5.8,330
2025-05-06T14:00,16.7,86,0.00,61,700.0,14.1,314
2025-05-06T15:00,15.4,89,0.10,100,520.0,13.4,297
2025-05-06T16:00,14.7,89,0.40,100,281.0,15.6,300
2025-05-06T17:00,14.4,90,0.20,83,240.0,17.8,294
2025-05-06T18:00,13.8,90,0.40,69,182.0,15.8,291
2025-05-06T19:00,13.2,92,0.00,22,63.0,12.2,290
2025-05-06T20:00,12.3,95,0.00,76,3.0,8.3,275
2025-05-06T21:00,11.7,93,0.00,29,0.0,5.2,245
2025-05-06T22:00,11.8,83,0.00,32,0.0,5.5,224
2025-05-06T23:00,11.2,80,0.00,54,0.0,4.5,214
2025-05-07T00:00,11.0,76,0.00,26,0.0,4.3,213
2025-05-07T01:00,10.7,74,0.00,100,0.0,3.3,221
2025-05-07T02:00,10.7,73,0.00,100,0.0,3.1,234
2025-05-07T03:00,10.5,77,0.00,100,0.0,3.9,254
2025-05-07T04:00,10.2,84,0.00,98,0.0,4.0,267
2025-05-07T05:00,10.2,85,0.00,32,0.0,2.1,250
2025-05-07T06:00,10.4,86,0.00,12,3.0,0.8,225
2025-05-07T07:00,12.4,81,0.00,1,91.0,1.7,131
2025-05-07T08:00,13.8,77,0.00,22,280.0,3.4,72
2025-05-07T09:00,15.1,72,0.00,1,491.0,4.8,20
2025-05-07T10:00,16.2,72,0.00,0,680.0,6.3,18
2025-05-07T11:00,16.6,76,0.00,4,828.0,8.8,11
2025-05-07T12:00,16.8,77,0.00,44,849.0,8.6,8
2025-05-07T13:00,16.5,76,0.00,42,813.0,7.4,4
2025-05-07T14:00,16.5,75,0.00,50,661.0,5.3,8
2025-05-07T15:00,16.5,71,0.00,32,588.0,5.8,20
2025-05-07T16:00,16.6,68,0.00,71,473.0,5.6,25
2025-05-07T17:00,16.0,69,0.00,83,281.0,4.5,2
2025-05-07T18:00,15.6,66,0.00,61,168.0,2.8,320
2025-05-07T19:00,15.3,76,0.00,73,52.0,0.4,333
2025-05-07T20:00,14.6,75,0.00,65,2.0,1.6,96
2025-05-07T21:00,13.8,80,0.00,9,0.0,1.1,162
2025-05-07T22:00,14.0,81,0.00,1,0.0,0.0,270
2025-05-07T23:00,12.7,85,0.00,0,0.0,1.1,180
2025-05-08T00:00,12.1,86,0.00,0,0.0,1.1,198
2025-05-08T01:00,12.2,84,0.00,0,0.0,0.5,180
2025-05-08T02:00,12.0,83,0.00,1,0.0,0.7,166
2025-05-08T03:00,11.9,80,0.00,19,0.0,1.2,153
2025-05-08T04:00,12.0,77,0.00,72,0.0,1.8,135
2025-05-08T05:00,11.7,75,0.00,95,0.0,4.8,127
2025-05-08T06:00,11.8,73,0.00,87,3.0,3.9,143
2025-05-08T07:00,14.3,71,0.00,14,90.0,3.5,145
2025-05-08T08:00,16.3,70,0.00,29,275.0,3.0,76
2025-05-08T09:00,17.7,68,0.00,1,483.0,4.2,72
2025-05-08T10:00,19.3,58,0.00,10,675.0,8.5,84
2025-05-08T11:00,20.7,49,0.00,37,823.0,7.9,86
2025-05-08T12:00,21.4,48,0.00,98,918.0,5.6,59
2025-05-08T13:00,21.8,49,0.00,100,943.0,6.6,47
2025-05-08T14:00,21.8,50,0.00,100,903.0,9.3,66
2025-05-08T15:00,21.1,55,0.00,100,649.0,15.1,89
2025-05-08T16:00,20.3,56,0.00,100,472.0,15.6,97
2025-05-08T17:00,19.1,60,0.00,100,234.0,12.3,111
2025-05-08T18:00,18.4,65,0.00,100,150.0,9.0,113
2025-05-08T19:00,17.2,69,0.00,100,44.0,7.3,132
2025-05-08T20:00,16.4,73,0.00,100,1.0,6.7,134
2025-05-08T21:00,16.4,78,0.00,100,0.0,5.9,137
2025-05-08T22:00,16.5,82,0.20,100,0.0,4.5,140
2025-05-08T23:00,16.4,87,0.40,100,0.0,3.9,193
2025-05-09T00:00,16.0,94,0.80,100,0.0,2.7,148
2025-05-09T01:00,16.0,96,0.30,100,0.0,6.0,119
2025-05-09T02:00,16.2,96,0.40,100,0.0,10.3,97
2025-05-09T03:00,16.8,97,1.50,100,0.0,15.9,87
2025-05-09T04:00,17.3,97,7.20,100,0.0,8.1,59
2025-05-09T05:00,17.2,97,7.00,100,0.0,7.1,111
2025-05-09T06:00,17.4,96,7.70,100,0.0,17.9,85
2025-05-09T07:00,17.7,92,10.60,100,19.0,31.8,123
2025-05-09T08:00,19.0,89,17.80,100,36.0,40.1,145
2025-05-09T09:00,19.5,91,5.30,100,97.0,27.7,150
2025-05-09T10:00,19.9,90,8.10,100,25.0,24.4,174
2025-05-09T11:00,20.3,91,8.70,100,76.0,15.2,187
2025-05-09T12:00,20.9,93,0.90,100,136.0,17.4,206
2025-05-09T13:00,20.9,91,1.20,100,130.0,25.8,207
2025-05-09T14:00,21.1,92,1.00,100,122.0,23.8,209
2025-05-09T15:00,20.9,93,1.10,100,97.0,15.4,203
2025-05-09T16:00,20.9,90,0.60,100,98.0,18.7,216
2025-05-09T17:00,20.7,91,0.20,100,61.0,29.7,227
2025-05-09T18:00,20.0,91,0.10,100,35.0,35.7,231
2025-05-09T19:00,18.9,92,0.00,100,27.0,37.9,233
2025-05-09T20:00,18.0,86,0.00,100,2.0,41.9,231
2025-05-09T21:00,17.5,83,0.00,100,0.0,43.9,233
2025-05-09T22:00,16.3,86,0.00,100,0.0,40.9,237
2025-05-09T23:00,15.4,89,0.00,100,0.0,41.1,245
2025-05-10T00:00,14.6,92,0.10,100,0.0,38.8,252
2025-05-10T01:00,14.3,92,0.10,100,0.0,36.3,252
2025-05-10T02:00,14.3,89,0.00,100,0.0,34.3,248
2025-05-10T03:00,14.0,91,0.00,100,0.0,31.3,256
2025-05-10T04:00,13.6,93,0.00,100,0.0,29.0,261
2025-05-10T05:00,13.5,92,0.00,100,0.0,27.0,258
2025-05-10T06:00,13.6,92,0.00,82,2.0,24.4,251
2025-05-10T07:00,14.3,86,0.00,35,69.0,25.8,253
2025-05-10T08:00,15.0,83,0.00,49,244.0,27.5,257
2025-05-10T09:00,15.6,78,0.00,87,425.0,28.7,256
2025-05-10T10:00,16.4,73,0.00,99,417.0,24.6,251
2025-05-10T11:00,16.7,76,0.20,47,525.0,28.7,254
2025-05-10T12:00,16.3,80,0.50,100,669.0,32.2,259
2025-05-10T13:00,16.2,77,0.10,100,399.0,32.9,255
2025-05-10T14:00,16.5,76,0.00,76,588.0,33.2,260
2025-05-10T15:00,16.4,78,0.10,52,619.0,31.8,262
2025-05-10T16:00,16.0,79,0.10,43,521.0,32.3,261
2025-05-10T17:00,15.5,82,0.00,30,414.0,29.6,267
2025-05-10T18:00,14.7,80,0.00,69,252.0,28.7,265
2025-05-10T19:00,14.1,83,0.00,82,69.0,26.7,262
2025-05-10T20:00,13.7,87,0.00,69,3.0,25.4,263
2025-05-10T21:00,13.7,89,0.00,98,0.0,23.3,261
2025-05-10T22:00,13.6,86,0.00,92,0.0,23.2,253
2025-05-10T23:00,13.6,86,0.00,73,0.0,22.0,241
2025-05-11T00:00,13.6,87,0.00,100,0.0,21.7,243
2025-05-11T01:00,13.4,88,0.00,100,0.0,20.8,240
2025-05-11T02:00,13.6,83,0.00,99,0.0,22.2,234
2025-05-11T03:00,13.9,79,0.00,100,0.0,23.3,234
2025-05-11T04:00,14.1,78,0.00,100,0.0,21.5,234
2025-05-11T05:00,14.4,75,0.00,100,0.0,21.1,233
2025-05-11T06:00,14.5,75,0.00,100,1.0,21.8,237
2025-05-11T07:00,14.6,76,0.00,100,22.0,21.2,235
2025-05-11T08:00,15.1,76,0.00,100,79.0,19.9,233
2025-05-11T09:00,15.3,76,0.10,100,111.0,18.1,235
2025-05-11T10:00,16.3,69,0.00,100,169.0,15.1,238
2025-05-11T11:00,17.6,61,0.00,100,394.0,15.0,252
2025-05-11T12:00,18.2,62,0.00,100,534.0,16.0,269
2025-05-11T13:00,17.8,72,0.00,54,504.0,19.3,269
2025-05-11T14:00,17.9,67,0.10,72,618.0,20.7,257
2025-05-11T15:00,17.7,70,0.00,12,505.0,19.5,249
2025-05-11T16:00,17.8,73,0.20,10,583.0,21.9,254
2025-05-11T17:00,17.4,74,0.00,62,457.0,21.4,253
2025-05-11T18:00,17.0,75,0.00,84,265.0,19.1,245
2025-05-11T19:00,16.2,78,0.00,10,95.0,18.7,241
2025-05-11T20:00,15.4,79,0.00,96,4.0,18.3,227
2025-05-11T21:00,15.4,74,0.00,71,0.0,17.6,223
2025-05-11T22:00,15.2,73,0.00,0,0.0,16.0,216
2025-05-11T23:00,15.2,69,0.00,0,0.0,14.8,216
2025-05-12T00:00,14.7,72,0.00,1,0.0,15.2,217
2025-05-12T01:00,14.4,74,0.00,0,0.0,15.6,215
2025-05-12T02:00,14.5,73,0.00,0,0.0,16.2,214
2025-05-12T03:00,14.6,70,0.00,0,0.0,15.2,211
2025-05-12T04:00,14.5,66,0.00,0,0.0,14.0,210
2025-05-12T05:00,14.4,66,0.00,0,0.0,14.7,213
2025-05-12T06:00,14.3,66,0.00,0,4.0,13.4,206
2025-05-12T07:00,15.9,67,0.00,0,101.0,11.2,206
2025-05-12T08:00,18.7,58,0.00,0,294.0,8.6,231
2025-05-12T09:00,19.8,46,0.00,0,503.0,7.0,258
2025-05-12T10:00,20.0,62,0.00,1,690.0,5.2,329
2025-05-12T11:00,20.4,70,0.00,1,836.0,8.0,335
2025-05-12T12:00,21.0,68,0.00,1,926.0,7.2,342
2025-05-12T13:00,21.2,69,0.00,1,933.0,5.1,350
2025-05-12T14:00,21.3,76,0.00,9,912.0,3.3,22
2025-05-12T15:00,21.5,77,0.00,14,826.0,3.1,50
2025-05-12T16:00,21.3,80,0.00,3,679.0,4.7,58
2025-05-12T17:00,20.8,80,0.00,0,493.0,5.1,58
2025-05-12T18:00,20.0,81,0.00,0,290.0,4.2,83
2025-05-12T19:00,18.8,87,0.00,0,102.0,3.5,141
2025-05-12T20:00,17.7,83,0.00,0,5.0,3.5,159
2025-05-12T21:00,18.0,70,0.00,0,0.0,1.7,167
2025-05-12T22:00,18.3,66,0.00,0,0.0,1.8,180
2025-05-12T23:00,19.3,54,0.00,0,0.0,0.8,225
2025-05-13T00:00,19.1,53,0.00,0,0.0,0.8,225
2025-05-13T01:00,18.8,53,0.00,0,0.0,0.8,207
2025-05-13T02:00,18.3,54,0.00,0,0.0,0.4,153
2025-05-13T03:00,17.9,51,0.00,0,0.0,1.6,153
2025-05-13T04:00,17.5,47,0.00,5,0.0,2.7,143
2025-05-13T05:00,17.2,46,0.00,42,0.0,4.0,141
2025-05-13T06:00,18.0,43,0.00,0,5.0,2.5,150
2025-05-13T07:00,20.5,49,0.00,35,104.0,1.8,143
2025-05-13T08:00,21.5,52,0.00,44,297.0,3.6,131
2025-05-13T09:00,22.0,60,0.00,100,508.0,2.1,105
2025-05-13T10:00,21.1,83,0.00,100,681.0,1.6,63
2025-05-13T11:00,21.2,95,0.00,100,810.0,3.9,66
2025-05-13T12:00,21.5,90,0.10,99,930.0,3.4,47
2025-05-13T13:00,22.0,86,0.10,100,949.0,2.3,23
2025-05-13T14:00,22.4,83,0.10,100,839.0,3.3,68
2025-05-13T15:00,22.2,83,0.10,99,773.0,6.9,62
2025-05-13T16:00,21.3,91,0.00,100,661.0,7.6,63
2025-05-13T17:00,20.8,99,0.00,100,459.0,6.3,83
2025-05-13T18:00,20.4,100,0.00,99,276.0,3.6,93
2025-05-13T19:00,19.1,97,0.00,23,103.0,0.7,180
2025-05-13T20:00,17.1,89,0.00,48,5.0,1.9,197
2025-05-13T21:00,15.9,81,0.00,54,0.0,2.0,180
2025-05-13T22:00,15.0,75,0.00,77,0.0,4.2,162
2025-05-13T23:00,14.4,71,0.00,85,0.0,4.4,161
2025-05-14T00:00,14.3,67,0.00,97,0.0,4.4,159
2025-05-14T01:00,14.1,67,0.00,70,0.0,3.7,166
2025-05-14T02:00,13.7,68,0.00,33,0.0,3.4,174
2025-05-14T03:00,13.4,68,0.00,0,0.0,4.0,177
2025-05-14T04:00,13.3,68,0.00,7,0.0,2.9,176
2025-05-14T05:00,13.3,69,0.00,80,0.0,3.7,169
2025-05-14T06:00,13.7,69,0.00,24,5.0,4.7,164
2025-05-14T07:00,15.8,74,0.00,20,103.0,4.3,165
2025-05-14T08:00,19.3,74,0.00,7,297.0,1.4,140
2025-05-14T09:00,20.3,72,0.00,88,507.0,1.9,343
2025-05-14T10:00,20.9,82,0.00,84,676.0,5.0,13
2025-05-14T11:00,22.0,81,0.00,100,825.0,6.7,14
2025-05-14T12:00,23.0,73,0.00,100,892.0,7.2,12
2025-05-14T13:00,23.6,72,0.00,100,904.0,6.2,7
2025-05-14T14:00,23.7,73,0.00,100,837.0,4.2,5
2025-05-14T15:00,23.4,75,0.00,100,640.0,2.5,21
2025-05-14T16:00,22.9,84,0.00,100,451.0,1.7,342
2025-05-14T17:00,22.4,94,0.00,100,324.0,2.1,15
2025-05-14T18:00,21.7,96,0.10,100,130.0,3.2,133
2025-05-14T19:00,21.0,94,0.00,100,50.0,4.5,130
2025-05-14T20:00,20.3,94,0.00,100,3.0,3.5,125
2025-05-14T21:00,20.0,92,0.00,100,0.0,5.4,127
2025-05-14T22:00,20.5,88,0.00,100,0.0,6.2,139
2025-05-14T23:00,20.5,87,0.00,100,0.0,5.6,149
2025-05-15T00:00,20.3,89,0.00,100,0.0,6.5,152
2025-05-15T01:00,20.4,89,0.00,100,0.0,5.6,149
2025-05-15T02:00,20.0,91,0.00,100,0.0,6.5,157
2025-05-15T03:00,20.1,90,0.00,100,0.0,9.9,155
2025-05-15T04:00,19.4,93,0.00,100,0.0,2.3,135
2025-05-15T05:00,19.7,92,0.00,100,0.0,4.9,141
2025-05-15T06:00,20.1,91,0.00,100,2.0,7.8,146
2025-05-15T07:00,21.3,90,0.00,100,59.0,7.9,160
2025-05-15T08:00,22.7,85,0.00,100,176.0,8.1,167
2025-05-15T09:00,22.8,85,0.00,100,140.0,5.9,180
2025-05-15T10:00,22.1,97,0.00,100,154.0,2.2,175
2025-05-15T11:00,22.1,98,0.00,100,153.0,6.7,134
2025-05-15T12:00,21.9,93,0.00,100,221.0,7.7,89
2025-05-15T13:00,20.8,99,0.10,100,199.0,6.3,63
2025-05-15T14:00,19.9,100,0.10,100,300.0,7.6,59
2025-05-15T15:00,21.6,97,0.10,100,320.0,4.7,99
2025-05-15T16:00,21.8,97,0.00,100,295.0,2.9,47
2025-05-15T17:00,20.9,100,0.00,100,137.0,2.8,130
2025-05-15T18:00,21.2,100,0.00,100,66.0,5.9,128
2025-05-15T19:00,20.7,100,0.00,100,19.0,7.2,112
