datetime,solar_mwh_raw,wind_mwh_raw,renewable_mwh_raw,load_mw_raw,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,shortwave_radiation,wind_speed_10m,wind_direction_10m,date,hour,hour_sin,hour_cos,doy_sin,doy_cos,wind_direction_sin,wind_direction_cos,renewable_lag_1h,renewable_lag_24h,renewable_rolling_mean_24h,renewable_rolling_std_24h,forecast_renewable_raw_mwh,sigma_u_raw_mwh,renewable_scaled_mw,load_scaled_mw,forecast_renewable_scaled_mw,sigma_u_scaled_mw,sigma_heuristic_scaled_mw
2025-04-19 08:00:00,82.965909,7.544161,90.51007,45763.08203116667,18.4,91,0.0,98,194.0,3.2,71,2025-04-19,8,0.8660254037844387,-0.49999999999999983,0.9536809966304457,-0.30081980763566735,0.9455185755993167,0.32556815445715676,47.149484,103.595541,73.66807070833333,91.05179824567875,55.59747359279922,83.55137264455455,68.60591485410932,148.64820983222526,42.14244381217664,63.33127747659755,14.539143115200938
2025-04-19 09:00:00,114.506036,12.803515,127.309551,44263.19140633333,19.8,94,0.0,96,405.0,3.7,67,2025-04-19,9,0.7071067811865476,-0.7071067811865475,0.9536809966304457,-0.30081980763566735,0.9205048534524403,0.39073112848927394,90.51007,159.31330300000002,73.12284275,90.90385605830693,90.7708907835242,95.46844569440793,96.49962944477767,143.77624652840385,68.80361493838329,72.36432428529454,23.393229079050318
2025-04-19 10:00:00,132.353578,12.15752,144.511098,43292.362955666664,20.4,91,0.0,99,405.0,2.3,32,2025-04-19,10,0.49999999999999994,-0.8660254037844387,0.9536809966304457,-0.30081980763566735,0.5299192642332049,0.848048096156426,127.309551,198.13591,71.78935308333332,89.81272334200497,109.78151250719708,115.87082833247341,109.53826557488959,140.62278953117823,83.21351535386172,87.82916843012924,28.91669658546695
2025-04-19 11:00:00,159.615722,11.55326,171.168982,42933.59114575,20.6,89,0.0,97,452.0,3.3,41,2025-04-19,11,0.258819045102521,-0.9659258262890682,0.9536809966304457,-0.30081980763566735,0.6560590289905072,0.754709580222772,144.511098,226.385863,69.55498591666667,87.16068707060288,118.31531810349477,127.81415655804733,129.7447301140809,139.45742249479594,89.68207227930793,96.88211645368513,30.71610975566297
2025-04-19 12:00:00,182.377336,11.19312,193.570456,42914.9371745,21.7,89,0.0,99,691.0,2.9,30,2025-04-19,12,1.2246467991473532e-16,-1.0,0.9536809966304457,-0.30081980763566735,0.49999999999999994,0.8660254037844387,171.168982,236.63607599999997,67.25428254166665,83.49254224781482,134.0869223225697,121.30315151173595,146.7248696482846,139.39683043435113,101.63682312820869,91.94682629401655,35.31879603705252
2025-04-19 13:00:00,170.264533,11.318271,181.582804,43418.924479,22.5,94,0.0,100,778.0,3.3,6,2025-04-19,13,-0.2588190451025208,-0.9659258262890683,0.9536809966304457,-0.30081980763566735,0.10452846326765346,0.9945218953682733,193.570456,231.922287,65.45988170833333,80.08729280702849,132.59485038263193,127.61652588851113,137.63832455542706,141.0338882387418,100.50584443746658,96.73231397439459,35.1770455531133
2025-04-19 14:00:00,118.611921,11.874609,130.48653,45123.01139333333,22.7,89,0.0,69,782.0,4.3,2,2025-04-19,14,-0.4999999999999998,-0.8660254037844388,0.9536809966304457,-0.30081980763566735,0.03489949670250097,0.9993908270190958,181.582804,201.444613,63.36240325,76.09794247219193,139.0814997863966,127.64864007808576,98.90775431715144,146.56912445910072,105.42267321334904,96.75665627526304,28.72767845063761
2025-04-19 15:00:00,66.938451,12.136601,79.075052,48122.44335941667,22.6,88,0.0,100,686.0,1.2,39,2025-04-19,15,-0.7071067811865471,-0.7071067811865479,0.9536809966304457,-0.30081980763566735,0.6293203910498374,0.7771459614569709,130.48653,162.20384800000002,60.40581645833333,71.75434709663212,85.7312019639428,93.21053596730387,59.93826194804917,156.31191651948228,64.98357080354383,70.65284662887503,22.744249781240338
2025-04-19 16:00:00,17.742654,11.499053,29.241707,50014.623372333335,21.7,92,0.0,100,388.0,5.8,182,2025-04-19,16,-0.8660254037844384,-0.5000000000000004,0.9536809966304457,-0.30081980763566735,-0.0348994967025009,-0.9993908270190958,79.075052,111.712565,56.942116625000004,68.56211194180464,38.986791743686744,52.127486129278594,22.164981870313575,162.4581190722042,29.55167877786709,39.512220849503834,10.34308757225348
2025-04-19 17:00:00,10.3648,7.965044,18.329844,51169.975260416664,20.8,89,0.6,100,148.0,7.6,149,2025-04-19,17,-0.9659258262890683,-0.25881904510252063,0.9536809966304457,-0.30081980763566735,0.5150380749100544,-0.8571673007021122,29.241707,51.260552,53.505830874999994,67.75970031767031,13.703524033548717,19.517703372855507,13.893876302969455,166.21094738418077,10.38716247868203,14.794264281818444,3.63550686753871
2025-04-19 18:00:00,9.02266,7.467682,16.490342,52340.52832033333,20.1,92,0.4,100,87.0,7.3,130,2025-04-19,18,-1.0,-1.8369701987210297e-16,0.9536809966304457,-0.30081980763566735,0.766044443118978,-0.6427876096865394,18.329844,14.490497999999999,52.13371804166667,68.13949720740003,9.51858096076851,18.387585720791453,12.499548383590275,170.01315233077383,7.215008837430249,13.937644069143408,2.525253093100587
2025-04-19 19:00:00,2.314316,11.426318,13.740634,53154.977864583336,19.4,98,0.1,100,28.0,2.7,122,2025-04-19,19,-0.9659258262890684,0.2588190451025203,0.9536809966304457,-0.30081980763566735,0.8480480961564261,-0.5299192642332048,16.490342,3.212866,52.217044875,68.09266909161111,9.86618442065118,22.23148522899024,10.41529153878104,172.65865742741448,7.478489501755271,16.85128939465513,2.6174713256143445
2025-04-19 20:00:00,1.2012,11.904227,13.105427,52812.920572916664,18.9,98,2.7,100,0.0,5.7,108,2025-04-19,20,-0.8660254037844386,0.5000000000000001,0.9536809966304457,-0.30081980763566735,0.9510565162951536,-0.30901699437494734,13.740634,2.181037,52.655701875000005,67.79652197053655,13.320346633662162,20.23059928059947,9.933809673208135,171.54758269622218,10.09671705011661,15.334633722992507,3.533850967540813
2025-04-19 21:00:00,0.634296,11.356041,11.990337,51993.841146,18.8,99,0.1,100,0.0,5.8,141,2025-04-19,21,-0.7071067811865477,0.7071067811865474,0.9536809966304457,-0.30081980763566735,0.6293203910498377,-0.7771459614569707,13.105427,1.291941,53.11088479166667,67.47883173799757,8.160366490794154,21.56337802749416,9.088580301551822,168.8870387573623,6.185493046748837,16.344869437414378,2.1649225663620926
2025-04-19 22:00:00,0.01304,10.352329,10.365369,51525.80924466666,18.8,95,0.2,100,0.0,9.6,154,2025-04-19,22,-0.5000000000000004,0.8660254037844384,0.9536809966304457,-0.30081980763566735,0.4383711467890773,-0.898794046299167,11.990337,0.983328,53.55665129166667,67.15619702737693,6.6982762530323825,21.213865003761782,7.856867451825241,167.36677173884743,5.077240248348521,16.079941338843845,1.7770340869219823
2025-04-19 23:00:00,0.000456,10.64374,10.644195999999999,50558.70019533334,18.4,98,0.0,100,0.0,7.2,102,2025-04-19,23,-0.25881904510252157,0.9659258262890681,0.9536809966304457,-0.30081980763566735,0.9781476007338057,-0.20791169081775912,10.365369,1.234904,53.94756966666666,66.86352918704715,9.72135255539596,17.78146295610289,8.068216105306856,164.2253961470978,7.368708097146243,13.478207823150438,2.5790478340011846
2025-04-20 00:00:00,0.0004,8.202736,8.203136,47595.352864583336,18.1,100,0.0,100,0.0,4.7,130,2025-04-20,0,0.0,1.0,0.9483615800121715,-0.3171912885891061,0.766044443118978,-0.6427876096865394,10.644195999999999,1.8651550000000001,54.339623499999995,66.56794287016743,10.323120368738067,19.891061941604,6.217911995346804,154.5998146461164,7.8248433245755455,15.077267114294557,2.7386951636014407
2025-04-20 01:00:00,0.000472,4.152492,4.152964,45410.66764333333,17.9,99,0.0,100,0.0,5.1,170,2025-04-20,1,0.25881904510252074,0.9659258262890683,0.9483615800121715,-0.3171912885891061,0.17364817766693028,-0.984807753012208,8.203136,1.1425480000000001,54.60370604166666,66.36297595915168,8.64094534003388,20.972049730901364,3.1479137578413234,147.5034930529911,6.5497680010343275,15.89664728084251,2.2924188003620145
2025-04-20 02:00:00,0.000376,2.563535,2.563911,45030.128255166666,17.6,99,0.0,100,0.0,5.0,154,2025-04-20,2,0.49999999999999994,0.8660254037844387,0.9483615800121715,-0.3171912885891061,0.4383711467890773,-0.898794046299167,4.152964,1.1496920000000002,54.72914004166666,66.26030014841726,8.38067181911898,21.268903837884885,1.9434241931258507,146.2674202993444,6.352482737475622,16.121660338370848,2.2233689581164677
2025-04-20 03:00:00,0.000408,2.05899,2.0593980000000003,45687.166341083335,17.0,100,0.0,100,0.0,2.9,137,2025-04-20,3,0.7071067811865475,0.7071067811865476,0.9483615800121715,-0.3171912885891061,0.6819983600624986,-0.7313537016191705,2.563911,1.1455119999999999,54.78806583333333,66.21119049545591,9.085482353520419,21.76975156791892,1.5610073424838036,148.4016195474761,6.886723529814247,16.501298943462956,2.4103532354349864
2025-04-20 04:00:00,0.0004,0.618337,0.618737,45649.84895825,17.0,100,0.0,100,0.0,4.8,132,2025-04-20,4,0.8660254037844386,0.5000000000000001,0.9483615800121715,-0.3171912885891061,0.7431448254773942,-0.6691306063588582,2.0593980000000003,0.873205,54.82614441666666,66.17925400896758,9.336168627244234,22.620683922588302,0.46899773626389896,148.28040476237874,7.076741736077815,17.14629891607434,2.476859607627235
2025-04-20 05:00:00,0.006448,0.548444,0.554892,45617.86588525,16.7,100,0.0,100,0.0,7.0,87,2025-04-20,5,0.9659258262890683,0.25881904510252074,0.9483615800121715,-0.3171912885891061,0.9986295347545738,0.052335956242943966,0.618737,0.740645,54.81554158333333,66.18829361104889,12.012546063013254,24.755702658248815,0.42060373287995945,148.17651694854783,9.105414595084872,18.764626176131184,3.186895108279705
2025-04-20 06:00:00,2.395866,0.171999,2.567865,44941.64485666667,16.5,100,0.0,100,0.0,6.5,77,2025-04-20,6,1.0,6.123233995736766e-17,0.9483615800121715,-0.3171912885891061,0.9743700647852352,0.22495105434386492,0.554892,7.962324000000001,54.807801874999996,66.1949022966036,15.252836435019255,16.869837073290405,1.94642129375049,145.98000742846438,11.561528985057544,12.787202637815419,4.04653514477014
2025-04-20 07:00:00,21.731935,0.226319,21.958254,44375.94889325,16.6,99,0.0,97,38.0,7.2,96,2025-04-20,7,0.9659258262890683,-0.25881904510252063,0.9483615800121715,-0.3171912885891061,0.9945218953682734,-0.10452846326765333,2.567865,47.149484,54.583032749999994,66.36981266746993,22.744453416985042,32.51214007176424,16.644182291195943,144.142506793915,17.240115210704527,24.643944187517842,5.904739459666301
2025-04-20 08:00:00,72.453213,0.209581,72.662794,43434.155924416664,17.5,97,0.0,100,151.0,6.1,66,2025-04-20,8,0.8660254037844387,-0.49999999999999983,0.9483615800121715,-0.3171912885891061,0.9135454576426009,0.4067366430758002,21.958254,90.51007,53.533398166666665,66.69090731521422,42.271345972670154,83.55137264455455,55.07782126591754,141.08336320838663,32.04134482019079,63.33127747659755,11.214470687066775
2025-04-20 09:00:00,143.079065,0.28908,143.36814500000003,42670.96191391667,17.6,96,0.0,100,265.0,7.4,47,2025-04-20,9,0.7071067811865476,-0.7071067811865475,0.9483615800121715,-0.3171912885891061,0.7313537016191705,0.6819983600624985,72.662794,127.309551,52.789761666666664,66.35935154613084,72.06830913446262,95.46844569440793,108.67191627032882,138.6043469712757,54.62720645513335,72.36432428529454,19.11952225929667
2025-04-20 10:00:00,118.664078,0.44928,119.113358,41479.755208333336,18.6,96,0.0,100,342.0,7.8,19,2025-04-20,10,0.49999999999999994,-0.8660254037844387,0.9483615800121715,-0.3171912885891061,0.32556815445715664,0.9455185755993168,143.36814500000003,144.511098,53.45886975,67.21880590742833,103.90373927161187,115.87082833247341,90.28698018833751,134.7350545970315,78.75820988196979,87.82916843012924,27.565373458689425
2025-04-20 11:00:00,104.780221,0.543638,105.323859,39811.048828416664,17.9,95,0.0,100,379.0,6.2,41,2025-04-20,11,0.258819045102521,-0.9659258262890682,0.9483615800121715,-0.3171912885891061,0.6560590289905072,0.754709580222772,119.113358,171.168982,52.40063058333333,65.91021152992201,95.44930585495686,127.81415655804733,79.83464936730482,129.31474186675487,72.34981643886705,96.88211645368513,25.322435753603468
2025-04-20 12:00:00,80.255147,0.385545,80.64069199999999,38867.44759116667,18.3,93,0.0,100,310.0,4.6,59,2025-04-20,12,1.2246467991473532e-16,-1.0,0.9483615800121715,-0.3171912885891061,0.8571673007021122,0.5150380749100543,105.323859,193.570456,49.65708379166666,62.00627081260998,77.5870890697571,121.30315151173595,61.12500464454898,126.24972464135999,58.81039785405039,91.94682629401655,20.583639248917635
2025-04-20 13:00:00,117.182238,0.480085,117.662323,38714.66080725,18.3,93,0.0,100,285.0,3.2,63,2025-04-20,13,-0.2588190451025208,-0.9659258262890683,0.9483615800121715,-0.3171912885891061,0.8910065241883679,0.45399049973954686,80.64069199999999,181.582804,44.95167695833333,54.43281860758175,59.35349624003142,127.61652588851113,89.18710717243626,125.75344071756815,44.989479174386815,96.73231397439459,15.746317711035385
2025-04-20 14:00:00,153.815583,0.23466,154.050243,39373.69433591667,19.4,91,0.0,100,359.0,4.9,82,2025-04-20,14,-0.4999999999999998,-0.8660254037844388,0.9483615800121715,-0.3171912885891061,0.9902680687415703,0.1391731009600657,117.662323,130.48653,42.28832358333333,48.721016087753966,64.04785502928927,127.64864007808576,116.76886179087973,127.89412158755405,48.54776588646718,96.75665627526304,16.991718060263512
2025-04-20 15:00:00,127.45699,0.418219,127.875209,40331.57259125,20.6,87,0.0,89,433.0,7.1,52,2025-04-20,15,-0.7071067811865471,-0.7071067811865479,0.9483615800121715,-0.3171912885891061,0.788010753606722,0.6156614753256583,154.050243,79.075052,43.27014495833333,50.76999629951599,75.31908306080314,93.21053596730387,96.9283937202284,131.00551359990897,57.091267296103595,70.65284662887503,18.41193370299341
2025-04-20 16:00:00,79.263912,2.347817,81.61172900000001,42195.54980458333,19.8,95,0.0,34,478.0,10.2,34,2025-04-20,16,-0.8660254037844384,-0.5000000000000004,0.9483615800121715,-0.3171912885891061,0.5591929034707469,0.8290375725550417,127.875209,29.241707,45.30348483333333,53.18606643535329,67.59373121418533,52.127486129278594,61.86104298527937,137.0601074697309,51.23551189775844,39.512220849503834,9.478569701085311
2025-04-20 17:00:00,27.615103,5.052285,32.667388,45921.27669275,18.4,98,0.0,100,279.0,9.9,61,2025-04-20,17,-0.9659258262890683,-0.25881904510252063,0.9483615800121715,-0.3171912885891061,0.8746197071393957,0.4848096202463371,81.61172900000001,18.329844,47.485569083333324,53.57134955123514,30.98180461969947,19.517703372855507,24.761620885213684,149.16205969123087,23.483962058208025,14.794264281818444,8.219386720372809
2025-04-20 18:00:00,4.438527,4.61236,9.050887,50134.36425783333,18.6,97,0.0,100,98.0,10.7,82,2025-04-20,18,-1.0,-1.8369701987210297e-16,0.9483615800121715,-0.3171912885891061,0.9902680687415703,0.1391731009600657,32.667388,16.490342,48.08296675,53.311396653830236,14.99607668628753,18.387585720791453,6.8605005263631424,162.84706289948355,11.366907132931575,13.937644069143408,3.978417496526051
2025-04-20 19:00:00,1.79532,4.097887,5.893207,52553.86425783334,18.3,98,0.0,100,33.0,12.8,70,2025-04-20,19,-0.9659258262890684,0.2588190451025203,0.9483615800121715,-0.3171912885891061,0.9396926207859083,0.3420201433256688,9.050887,13.740634,47.772989458333335,53.52428077704148,10.56920660167301,22.23148522899024,4.467004142849973,170.7061127651401,8.011374736422903,16.85128939465513,2.803981157748016
2025-04-20 20:00:00,0.918292,1.795967,2.714259,52719.574544083334,18.3,99,0.0,100,0.0,13.0,93,2025-04-20,20,-0.8660254037844386,0.5000000000000001,0.9483615800121715,-0.3171912885891061,0.9986295347545738,-0.05233595624294362,5.893207,13.105427,47.446013333333326,53.76465122523367,10.180031610794714,20.23059928059947,2.057386784100376,171.24437496926942,7.716383181477193,15.334633722992507,2.7007341135170173
2025-04-20 21:00:00,0.618608,0.941564,1.5601720000000001,51968.567708166665,18.1,100,0.0,100,0.0,12.4,90,2025-04-20,21,-0.7071067811865477,0.7071067811865474,0.9483615800121715,-0.3171912885891061,1.0,6.123233995736766e-17,2.714259,11.990337,47.013048,54.09404956106226,10.284458473387723,21.56337802749416,1.1825979958889155,168.804945263579,7.795537914685749,16.344869437414378,2.728438270140012
2025-04-20 22:00:00,0.00904,1.28468,1.29372,50900.603841166674,18.2,97,0.0,88,0.0,13.4,101,2025-04-20,22,-0.5000000000000004,0.8660254037844384,0.9483615800121715,-0.3171912885891061,0.981627183447664,-0.1908089953765448,1.5601720000000001,10.365369,46.578457791666665,54.42851848199768,9.643127146321483,21.213865003761782,0.9806294942105149,165.33597180399133,7.309413857793744,16.079941338843845,2.339012434493998
2025-04-20 23:00:00,0.000432,1.456062,1.456494,49123.920573,18.0,97,0.0,98,0.0,14.2,108,2025-04-20,23,-0.25881904510252157,0.9659258262890681,0.9483615800121715,-0.3171912885891061,0.9510565162951536,-0.30901699437494734,1.29372,10.644195999999999,46.20047241666666,54.72164903507667,10.108514769622658,17.78146295610289,1.104010894583565,159.56492720800065,7.6621739833616145,13.478207823150438,2.643450024259757
2025-04-21 00:00:00,0.000424,1.754514,1.7549379999999999,46340.86425791666,18.0,95,0.0,93,0.0,12.9,118,2025-04-21,0,0.0,1.0,0.9427611433904207,-0.3334687789181868,0.8829475928589271,-0.46947156278589053,1.456494,8.203136,45.817651500000004,55.01257233742417,10.273836280599689,19.891061941604,1.3302290784024462,150.52496921702306,7.787486376840515,15.077267114294557,2.5893392202994714
2025-04-21 01:00:00,0.000416,2.518307,2.518723,44419.7089845,18.0,94,0.0,74,0.0,11.9,124,2025-04-21,1,0.25881904510252074,0.9659258262890683,0.9427611433904207,-0.3334687789181868,0.8290375725550417,-0.5591929034707467,1.7549379999999999,4.152964,45.54897658333332,55.21962085313459,9.507519530154994,20.972049730901364,1.909172047696867,144.28464886428466,7.206624360798693,15.89664728084251,2.0538879428276275
2025-04-21 02:00:00,0.0004,2.834239,2.834639,43543.10839841667,18.0,94,0.0,51,0.0,10.4,135,2025-04-21,2,0.49999999999999994,0.8660254037844387,0.9427611433904207,-0.3334687789181868,0.7071067811865476,-0.7071067811865475,2.518723,2.563911,45.48088320833333,55.273868229984856,9.851501141622421,21.268903837884885,2.1486338688737905,141.43726398381654,7.467359692764667,16.121660338370848,1.6988243301039618
2025-04-21 03:00:00,0.000408,3.748001,3.748409,44169.29557275,17.7,95,0.0,40,0.0,7.7,126,2025-04-21,3,0.7071067811865475,0.7071067811865476,0.9427611433904207,-0.3334687789181868,0.8090169943749475,-0.587785252292473,2.834639,2.0593980000000003,45.49216354166666,55.26475576990851,11.991525448034075,21.76975156791892,2.8412642780231754,143.4712529188528,9.089481135731205,16.501298943462956,1.817896227146241
2025-04-21 04:00:00,0.000424,4.370846,4.37127,45000.87207016667,17.4,97,0.0,55,0.0,11.4,106,2025-04-21,4,0.8660254037844386,0.5000000000000001,0.9427611433904207,-0.3334687789181868,0.9612616959383189,-0.27563735581699905,3.748409,0.618737,45.562538999999994,55.20808910200763,12.790651966621176,22.620683922588302,3.3133879735627474,146.17238999688774,9.695212695676386,17.14629891607434,2.302613015223142
2025-04-21 05:00:00,0.005064,3.467614,3.472678,46341.60416675,17.6,95,0.0,92,0.0,14.1,109,2025-04-21,5,0.9659258262890683,0.25881904510252074,0.9427611433904207,-0.3334687789181868,0.9455185755993168,-0.3255681544571564,4.37127,0.554892,45.718894541666664,55.080435225726426,13.393805051612333,24.755702658248815,2.63226236797451,150.52737259805934,10.152397948023406,18.764626176131184,3.350291322847724
2025-04-21 06:00:00,3.990837,3.607335,7.598172,48107.545247250004,17.3,96,0.0,97,0.0,13.4,117,2025-04-21,6,1.0,6.123233995736766e-17,0.9427611433904207,-0.3334687789181868,0.8910065241883679,-0.45399049973954675,3.472678,2.567865,45.84046895833333,54.979541999707976,15.217233853742727,16.869837073290405,5.759354083792858,156.26352428702847,11.534542510959756,12.787202637815419,3.950580810003717
2025-04-21 07:00:00,24.757302,4.698213,29.455515,50328.82324233333,17.5,94,0.0,94,38.0,13.1,113,2025-04-21,7,0.9659258262890683,-0.25881904510252063,0.9427611433904207,-0.3334687789181868,0.9205048534524404,-0.3907311284892736,7.598172,21.958254,46.05006508333333,54.81675068329176,22.610090968037536,32.51214007176424,22.327046637727047,163.47870698132294,17.138269540580946,24.643944187517842,5.741320296094616
2025-04-21 08:00:00,56.050483,4.10694,60.157423,51680.565104166664,18.8,92,0.0,83,163.0,13.6,108,2025-04-21,8,0.8660254037844387,-0.49999999999999983,0.9427611433904207,-0.3334687789181868,0.9510565162951536,-0.30901699437494734,29.455515,72.662794,46.36245095833333,54.69471529541179,44.54638450369773,83.55137264455455,45.59884927920879,167.8694516383362,33.765805974065664,63.33127747659755,10.382985337025191
2025-04-21 09:00:00,102.228904,4.253856,106.48276,50456.150065166665,20.4,87,0.0,26,335.0,13.2,102,2025-04-21,9,0.7071067811865476,-0.7071067811865475,0.9427611433904207,-0.3334687789181868,0.9781476007338057,-0.20791169081775912,60.157423,143.36814500000003,45.84139383333332,54.49246077311669,88.78493410567124,95.46844569440793,80.71308712931673,163.8922915442007,67.29827553532317,72.36432428529454,11.104215463328323
2025-04-21 10:00:00,137.320872,4.45341,141.774282,48219.8746745,21.0,85,0.0,35,460.0,15.7,96,2025-04-21,10,0.49999999999999994,-0.8660254037844387,0.9427611433904207,-0.3334687789181868,0.9945218953682734,-0.10452846326765333,106.48276,119.113358,44.304502791666664,52.08941716150516,108.34384515892685,115.87082833247341,107.46378076378112,156.6283941238288,82.12377491189808,87.82916843012924,15.398207795980891
2025-04-21 11:00:00,158.280595,4.114608,162.395203,46143.344401083334,22.2,79,0.0,100,620.0,17.5,94,2025-04-21,11,0.258819045102521,-0.9659258262890682,0.9427611433904207,-0.3334687789181868,0.9975640502598242,-0.06975647374412533,141.774282,105.323859,45.24870795833332,53.685341787363846,108.03760896947844,127.81415655804733,123.09427525283981,149.88338277176146,81.89165031030906,96.88211645368513,28.66207760860817
2025-04-21 12:00:00,171.540469,5.331411,176.87188,45000.1484375,23.2,76,0.0,100,741.0,16.9,91,2025-04-21,12,1.2246467991473532e-16,-1.0,0.9427611433904207,-0.3334687789181868,0.9998476951563913,-0.017452406437283477,162.395203,80.64069199999999,47.626680625,57.58442937823367,112.5021003363751,121.30315151173595,134.06748154505064,146.17003948429763,85.27569934025918,91.94682629401655,29.84649476909071
2025-04-21 13:00:00,163.085318,6.554418,169.639736,47091.79589841667,23.4,77,0.0,100,691.0,16.4,89,2025-04-21,13,-0.2588190451025208,-0.9659258262890683,0.9427611433904207,-0.3334687789181868,0.9998476951563913,0.017452406437283376,176.87188,117.662323,51.636313458333326,63.071999761558,113.4865442146433,127.61652588851113,128.58557378079126,152.9641546720298,86.02189998833202,96.73231397439459,30.107664995916206
2025-04-21 14:00:00,149.939559,6.464175,156.40373400000001,47972.599934916674,24.0,74,0.0,100,673.0,14.6,94,2025-04-21,14,-0.4999999999999998,-0.8660254037844388,0.9427611433904207,-0.3334687789181868,0.9975640502598242,-0.06975647374412533,169.639736,154.050243,53.802039,66.25004660370219,105.73810839762851,127.64864007808576,118.55278929370802,155.82519325220136,80.14864712359943,96.75665627526304,28.0520264932598
2025-04-21 15:00:00,119.628769,8.028373,127.65714200000001,50839.5859375,23.5,79,0.0,100,547.0,13.5,98,2025-04-21,15,-0.7071067811865471,-0.7071067811865479,0.9427611433904207,-0.3334687789181868,0.9902680687415704,-0.13917310096006535,156.40373400000001,127.875209,53.90010112499999,66.40644093569314,83.07425989486289,93.21053596730387,96.76310066461049,165.13777269359076,62.96962979826567,70.65284662887503,22.039370429392985
2025-04-21 16:00:00,80.037488,5.321499,85.358987,53581.27701816667,23.4,81,0.0,99,477.0,9.8,108,2025-04-21,16,-0.8660254037844384,-0.5000000000000004,0.9427611433904207,-0.3334687789181868,0.9510565162951536,-0.30901699437494734,127.65714200000001,81.61172900000001,53.891015,66.39589322694383,58.4550241088781,52.127486129278594,64.70143481443583,174.04336761782514,44.30844442843319,39.512220849503834,15.397184438880535
2025-04-21 17:00:00,41.110224,6.004054,47.114278,56719.47200533334,22.8,86,0.0,50,333.0,9.8,113,2025-04-21,17,-0.9659258262890683,-0.25881904510252063,0.9427611433904207,-0.3334687789181868,0.9205048534524404,-0.3907311284892736,85.358987,32.667388,54.04715074999999,66.4682816990213,38.80207214483995,19.517703372855507,35.712248867787146,184.2368914418781,29.41166278770855,14.794264281818444,6.617624127234424
2025-04-21 18:00:00,8.531089,6.149873,14.680962000000001,60109.55078116667,22.1,86,0.0,7,202.0,9.5,127,2025-04-21,18,-1.0,-1.8369701987210297e-16,0.9427611433904207,-0.3334687789181868,0.7986355100472927,-0.6018150231520484,47.114278,9.050887,54.6491045,66.3315194819963,27.35457096068712,18.387585720791453,11.128052701190205,195.24858730787437,20.7345477271158,13.937644069143408,2.4363093579361066
2025-04-21 19:00:00,2.818796,5.495437,8.314233,61185.077799499995,20.8,88,0.0,32,49.0,9.7,133,2025-04-21,19,-0.9659258262890684,0.2588190451025203,0.9427611433904207,-0.3334687789181868,0.7313537016191706,-0.6819983600624984,14.680962000000001,5.893207,54.883690958333325,66.17301275823954,14.32211905231295,22.23148522899024,6.302122639781693,198.74212748929307,10.85605259429585,16.85128939465513,1.954089466973253
2025-04-21 20:00:00,2.694988,5.977265,8.672253,59523.76920558334,19.9,89,0.0,100,0.0,9.5,143,2025-04-21,20,-0.8660254037844386,0.5000000000000001,0.9427611433904207,-0.3334687789181868,0.6018150231520482,-0.7986355100472929,8.314233,2.714259,54.98456704166667,66.09688471083804,8.964010908668733,20.23059928059947,6.573498958859429,193.34584433912372,6.794649138503972,15.334633722992507,2.37812719847639
2025-04-21 21:00:00,2.030524,5.325059,7.355583000000001,57870.963541666664,19.5,90,0.0,100,0.0,8.3,147,2025-04-21,21,-0.7071067811865477,0.7071067811865474,0.9427611433904207,-0.3334687789181868,0.544639035015027,-0.8386705679454242,8.672253,1.5601720000000001,55.232816791666664,65.90293393666568,8.917732642332261,21.56337802749416,5.575473546759317,187.97718051148962,6.759570579843308,16.344869437414378,2.3658497029451575
2025-04-21 22:00:00,0.376852,5.900217,6.277069,56966.82975283333,19.6,91,0.0,100,0.0,9.1,142,2025-04-21,22,-0.5000000000000004,0.8660254037844384,0.9427611433904207,-0.3334687789181868,0.6156614753256584,-0.7880107536067219,7.355583000000001,1.29372,55.47429225,65.70805039708473,9.402020750696352,21.213865003761782,4.757968492869016,185.04036194084853,7.126657123111747,16.079941338843845,2.4943299930891114
2025-04-21 23:00:00,0.016028,5.832774,5.848802,54918.22949216666,19.6,91,0.0,100,0.0,8.3,138,2025-04-21,23,-0.25881904510252157,0.9659258262890681,0.9427611433904207,-0.3334687789181868,0.6691306063588585,-0.743144825477394,6.277069,1.456494,55.68193179166666,65.53704529120867,9.918509847728089,17.78146295610289,4.43334550520781,178.38607320211065,7.518151760272398,13.478207823150438,2.6313531160953394
2025-04-22 00:00:00,0.000224,7.490748,7.490972,51363.42708341667,19.7,92,0.0,100,0.0,9.0,120,2025-04-22,0,0.0,1.0,0.9368813462954315,-0.3496474552512284,0.8660254037844387,-0.49999999999999983,5.848802,1.7549379999999999,55.86494462499999,65.38499292616197,11.886383444791953,19.891061941604,5.678097334434908,166.83931999156212,9.009784331585328,15.077267114294557,3.1534245160548644
2025-04-22 01:00:00,0.000656,7.446976,7.4476320000000005,49445.67089841667,19.4,95,0.1,100,0.0,6.5,113,2025-04-22,1,0.25881904510252074,0.9659258262890683,0.9368813462954315,-0.3496474552512284,0.9205048534524404,-0.3907311284892736,7.490972,2.518723,56.10394604166667,65.18879451230812,12.605420057998884,20.972049730901364,5.645245958341872,160.61004059991666,9.554808378773247,15.89664728084251,3.3441829325706363
