subject_id,seed,date,mode,analysis_type,total_curtailment_mwh,daily_curtailment_mwh,total_unserved_mwh,max_line_loading,mean_line_loading,final_soc_mwh,min_soc_mwh,max_soc_mwh,total_charge_mwh,total_discharge_mwh,ess_utilization_pct
2025-05-24,,2025-05-24,Stochastic_Proposed,main_all_valid_may,0.0,0.0,2327.5668734363735,1.0425040859235055,0.23601137220873458,185.09563274118494,180.0,185.09563274118494,5.363823938089418,0.0,1.3409559845223544
2025-05-24,,2025-05-24,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,2284.8168734363735,1.0425040859235055,0.23327303854615122,140.09563274118494,135.0,180.0,5.363823938089418,42.75,12.028455984522354
2025-05-25,,2025-05-25,Heuristic_Rule,main_all_valid_may,496.6876186083163,496.6876186083163,1445.8589971401364,1.0423874161795414,0.18799999275842993,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-25,,2025-05-25,Deterministic_Opt,main_all_valid_may,611.5154439221325,611.5154439221325,1613.8041451220035,1.0543885142112823,0.19773449386371,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-25,,2025-05-25,Rolling_Greedy,main_all_valid_may,485.46537333782936,485.46537333782936,1601.1318121467684,1.1203096492895952,0.19530439384390744,357.75465170265335,137.9341722563007,393.18941613095967,296.0664906880133,98.33308872841121,98.59989485410613
2025-05-25,,2025-05-25,Stochastic_Proposed,main_all_valid_may,502.123334617229,502.123334617229,1699.4649008751796,1.0543885142112823,0.1944030833663295,235.0,180.0,235.0,57.89473684210526,0.0,14.473684210526317
2025-05-25,,2025-05-25,SVR_ResidualQuantile,main_all_valid_may,413.280874460431,413.280874460431,1656.7149008751796,1.0543885142112823,0.1929229264468039,235.0,135.0,235.0,105.26315789473685,42.75,37.00328947368421
2025-05-26,,2025-05-26,Heuristic_Rule,main_all_valid_may,579.7242867933181,579.7242867933181,1770.4483356146773,1.2105258605110918,0.2193933876731331,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-26,,2025-05-26,Deterministic_Opt,main_all_valid_may,716.6998612015587,716.6998612015587,1839.0160251634736,1.2399984414280112,0.22803719470356787,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-26,,2025-05-26,Rolling_Greedy,main_all_valid_may,561.1746633008437,561.1746633008437,1976.6558752326248,1.491182226458765,0.23845306328469743,400.0,132.87612808674834,400.0,316.8964212824773,76.99902020743576,98.47386037247827
2025-05-26,,2025-05-26,Stochastic_Proposed,main_all_valid_may,589.8969363804804,589.8969363804804,1999.6089180794017,1.2105258605110918,0.22356145410796333,158.014,158.014,235.0,57.89473684210527,73.13669999999999,32.75785921052632
2025-05-26,,2025-05-26,SVR_ResidualQuantile,main_all_valid_may,503.1278094932458,503.1278094932458,1935.7597360804687,1.2105258605110918,0.2199130099988075,158.014,135.0,235.0,105.26315789473685,115.8867,55.28746447368421
2025-05-27,,2025-05-27,Heuristic_Rule,main_all_valid_may,562.196061470906,562.196061470906,1905.3573900359697,1.226091196489446,0.23234602383401673,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-27,,2025-05-27,Deterministic_Opt,main_all_valid_may,700.545114715136,700.545114715136,1974.6180341698453,1.2747100214557938,0.24134120942076373,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-27,,2025-05-27,Rolling_Greedy,main_all_valid_may,565.1594396349712,565.1594396349712,2144.517135333271,1.555074947695037,0.2531958213927239,400.0,183.25793793100559,400.0,304.1867515877332,65.52854330792925,92.42882372391564
2025-05-27,,2025-05-27,Stochastic_Proposed,main_all_valid_may,578.7618162876089,578.7618162876089,2109.8885846412004,1.226091196489446,0.23510065950295553,129.57148,129.57148,235.0,57.894736842105274,100.15709399999999,39.51295771052632
2025-05-27,,2025-05-27,SVR_ResidualQuantile,main_all_valid_may,496.96644809597836,496.96644809597836,2042.153142469409,1.226091196489446,0.2314002223421139,129.57148,129.57148,235.0,105.26315789473684,142.907094,62.04256297368421
2025-05-28,,2025-05-28,Heuristic_Rule,main_all_valid_may,299.86191993333426,299.86191993333426,1997.5365305293813,1.217936998357531,0.2386202483217259,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-28,,2025-05-28,Deterministic_Opt,main_all_valid_may,407.71447421765384,407.71447421765384,2030.4746758525978,1.260151229561077,0.2451253781008492,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-28,,2025-05-28,Rolling_Greedy,main_all_valid_may,298.7310391138488,298.7310391138488,2183.3692054414,1.5754653099947649,0.2600495575943959,393.56694443576384,162.953664165397,393.56694443576384,360.97611026654954,122.89234230158529,120.9671131420337
2025-05-28,,2025-05-28,Stochastic_Proposed,main_all_valid_may,320.3250917027927,320.3250917027927,2217.4000600260674,1.217936998357531,0.24140522775423634,129.57148,129.57148,235.0,57.89473684210527,100.15709399999999,39.51295771052632
2025-05-28,,2025-05-28,SVR_ResidualQuantile,main_all_valid_may,232.6258377807257,232.6258377807257,2160.6714537675443,1.217936998357531,0.23772803305665322,129.57148,129.57148,235.0,105.26315789473684,142.907094,62.04256297368421
2025-05-29,,2025-05-29,Heuristic_Rule,main_all_valid_may,600.8067992939808,600.8067992939808,1935.5020635029796,1.2226476091188343,0.23529519635712637,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-29,,2025-05-29,Deterministic_Opt,main_all_valid_may,742.3386473159144,742.3386473159144,2001.66065381614,1.2717835777233,0.24408571422666026,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-29,,2025-05-29,Rolling_Greedy,main_all_valid_may,605.3355196845082,605.3355196845082,2173.3098750479407,1.54872707609617,0.2562251121212142,400.0,186.20127068989666,400.0,305.0289271810144,66.28860678086556,92.82938349046998
2025-05-29,,2025-05-29,Stochastic_Proposed,main_all_valid_may,617.6230435225675,617.6230435225675,2139.441387828806,1.2226476091188343,0.2379245582972708,129.57148,129.57148,235.0,57.89473684210526,100.15709399999999,39.51295771052632
2025-05-29,,2025-05-29,SVR_ResidualQuantile,main_all_valid_may,535.387911062007,535.387911062007,2078.351379326154,1.2226476091188343,0.23424932461661427,129.57148,129.57148,235.0,105.26315789473685,142.907094,62.04256297368421
2025-05-30,,2025-05-30,Heuristic_Rule,main_all_valid_may,576.7103522734807,576.7103522734807,1890.5052794611356,1.1970120584036996,0.23058166765797253,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-30,,2025-05-30,Deterministic_Opt,main_all_valid_may,713.5299714440498,713.5299714440498,1947.7762428620379,1.227197164255681,0.23858683550143092,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-30,,2025-05-30,Rolling_Greedy,main_all_valid_may,581.4358460870465,581.4358460870465,2112.5431629362774,1.468151949715727,0.2504390572599351,400.0,185.38489447694,400.0,303.17951926485756,64.61951613653396,91.94975885034789
2025-05-30,,2025-05-30,Stochastic_Proposed,main_all_valid_may,593.4927580876572,593.4927580876572,2109.5448531307557,1.1970120584036996,0.23422908380158622,158.014,158.014,235.0,57.89473684210527,73.13669999999999,32.75785921052632
2025-05-30,,2025-05-30,SVR_ResidualQuantile,main_all_valid_may,510.6685790531059,510.6685790531059,2046.7743013750544,1.1970120584036996,0.23053831833278773,158.014,135.0,235.0,105.26315789473685,115.8867,55.28746447368421
2025-05-31,,2025-05-31,Heuristic_Rule,main_all_valid_may,260.68307518076057,260.68307518076057,1661.1259580242777,1.0899028629829393,0.20997980821581966,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-31,,2025-05-31,Deterministic_Opt,main_all_valid_may,358.9648897130571,358.9648897130571,1746.920576039376,1.1024739909420553,0.21525155210313973,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-31,,2025-05-31,Rolling_Greedy,main_all_valid_may,234.86564188661075,234.86564188661075,1806.5849444755004,1.2266767182433242,0.21646117849051363,265.55416363927236,160.66933355662468,295.65654677163445,229.59460811227464,125.93267836401905,88.88182161907343
2025-05-31,,2025-05-31,Stochastic_Proposed,main_all_valid_may,244.9100802679777,244.9100802679777,1898.0571095984324,1.0899028629829393,0.21228922470333697,192.7,180.0,235.0,57.89473684210526,40.184999999999995,24.519934210526316
